UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
604751,60215,79991,76.19,2,15097,86,2377,20-07-97,Salaried,30-09-18,4,1490,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
635208,56515,72513,80.03,165,21216,45,6496,01-01-87,Salaried,29-08-18,5,1466,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
732606,62215,74004,85.77,135,24246,51,1614,03-12-87,Salaried,20-10-18,4,90,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
754053,51580,66417,79.03,136,20438,51,3751,07-04-85,Self employed,17-10-18,8,2747,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
618352,54323,67199,84.74,162,16555,51,1869,16-05-90,Self employed,21-09-18,4,3094,1,1,0,0,0,0,708,D-Very Low Risk,5,3,0,1592244,1699196,1699196,0,0,0,0,0,0,11341,0,0,1,1yrs 8mon,3yrs 5mon,0,1
739375,70425,98506,73.07,146,14143,48,3013,01-01-79,Salaried,11-10-18,14,3067,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 3mon,0,0
763186,73753,103943,73.11,103,22777,51,6974,18-06-87,Self employed,25-10-18,7,477,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
543349,55761,69003,81.85,3,13948,86,88,23-04-73,Self employed,31-10-18,1,483,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
623376,45351,54933,84.69,14,24059,45,836,01-01-93,Self employed,28-08-18,15,2522,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
748152,50580,74243,70.02,8,17610,49,5538,09-06-92,Self employed,08-10-18,3,3208,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
669915,60215,99598,62.2,20,23345,145,6269,13-06-91,Self employed,25-10-18,5,1325,1,1,0,0,0,0,683,E-Low Risk,8,5,0,741663,861279,836403,0,0,0,0,0,0,0,0,2,0,0yrs 10mon,2yrs 9mon,0,0
540830,48695,58351,84.96,72,16676,86,487,01-01-70,Salaried,31-10-18,11,2574,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
613798,59015,84258,71.24,36,24773,48,6698,30-12-65,Self employed,28-10-18,13,3071,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
647595,52305,67985,78.7,62,16739,45,391,01-01-96,Self employed,08-10-18,11,1090,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1496,0,0,0,0yrs 7mon,0yrs 7mon,0,1
698714,80688,103856,79.02,10,22842,86,5719,05-08-97,Self employed,14-10-18,3,778,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
711091,66884,102922,67.04,7,24511,49,5791,24-09-97,Self employed,16-10-18,3,3083,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
612436,53580,64790,84.86,34,15271,86,981,01-01-80,Self employed,06-09-18,6,2225,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,24000,30000,30000,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,0
563874,43382,64851,70.9,63,18636,86,7117,07-02-95,Salaried,07-08-18,10,161,1,1,0,0,0,0,712,D-Very Low Risk,2,2,0,136077,200000,200000,0,0,0,0,0,0,5223,0,0,0,1yrs 9mon,2yrs 2mon,0,0
533216,61949,70291,89.64,162,23833,86,1810,19-04-84,Self employed,08-10-18,4,1169,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
579303,23903,61807,40.52,15,23309,51,299,01-01-76,Self employed,25-08-18,11,1253,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
629265,32786,71067,49.19,64,17995,51,3559,19-07-94,Self employed,25-08-18,9,1483,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
685977,59949,67902,89.93,2,22222,45,1655,02-01-83,Self employed,15-09-18,4,2750,1,1,0,0,0,0,845,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,4482,0,0,0,1yrs 6mon,3yrs 3mon,0,0
574768,71525,86745,84.14,67,18166,86,1511,04-01-84,Self employed,24-10-18,6,752,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
730662,14442,43791,34.23,136,15129,48,3751,15-06-90,Self employed,25-09-18,8,2476,1,1,0,0,0,0,622,H-Medium Risk,7,3,0,287642,318025,318025,0,0,0,0,0,0,197028,0,1,1,2yrs 6mon,9yrs 8mon,0,0
574595,56261,73848,79.19,5,14293,86,3381,09-09-97,Salaried,29-09-18,9,190,1,0,0,1,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,7777,15000,7777,0,0,0,0,0,0,0,0,1,0,0yrs 1mon,0yrs 1mon,0,1
591670,49005,67644,74.3,67,22045,86,1514,10-03-85,Salaried,23-10-18,6,743,1,1,0,0,0,0,753,C-Very Low Risk,2,2,0,25741,46124,42813,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 3mon,0,0
755680,58949,74166,82.21,16,21980,86,2953,26-03-76,Self employed,29-10-18,14,1557,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
559642,55511,72700,78.44,5,17980,86,3363,28-07-61,Self employed,31-10-18,9,1243,1,1,0,1,0,0,710,D-Very Low Risk,19,2,0,252408,557000,557000,0,0,0,0,0,0,4930,0,1,0,1yrs 9mon,13yrs 0mon,0,0
674238,56261,75349,75.69,77,24338,86,2361,01-06-69,Salaried,19-10-18,4,2960,1,1,0,0,0,0,792,B-Very Low Risk,2,2,0,1467608,1700000,1700000,0,0,0,0,0,0,0,0,0,0,4yrs 3mon,7yrs 6mon,0,0
685257,61002,79641,79.08,146,21980,86,2958,01-01-69,Self employed,26-09-18,14,517,1,1,0,0,0,0,300,M-Very High Risk,3,3,3,21746,115500,115500,0,0,0,0,0,0,5063,0,0,3,1yrs 5mon,2yrs 11mon,0,1
589694,47452,57035,86.41,79,22815,86,735,01-01-64,Self employed,17-09-18,18,1285,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
628243,71145,102739,72.0,5,16817,48,3355,16-10-85,Self employed,28-08-18,9,2684,1,1,0,0,0,0,716,D-Very Low Risk,21,14,0,979032,1870670,1608294,0,0,0,0,0,0,13915,0,4,0,1yrs 10mon,5yrs 10mon,1,0
692832,48351,106001,47.15,1,18080,86,5099,01-01-85,Salaried,25-09-18,3,1616,1,1,0,0,0,0,725,D-Very Low Risk,3,2,0,29839,37999,35815,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,1yrs 0mon,0,0
641795,53461,74666,73.78,147,17223,86,2796,05-07-85,Salaried,16-09-18,2,1664,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,22251,37980,37980,0,0,0,0,0,0,601,0,2,0,0yrs 3mon,0yrs 6mon,0,0
549856,54081,66876,84.83,36,18461,45,6604,01-01-96,Self employed,31-08-18,13,1110,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
705324,60815,71994,86.21,2,22764,86,1730,01-01-93,Salaried,06-09-18,4,1509,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1492,0,0,0,0yrs 8mon,0yrs 8mon,0,0
720602,42896,78875,55.78,7,18714,86,5733,25-11-89,Self employed,12-09-18,3,1336,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
761201,62302,76949,82.64,146,18473,86,2940,01-01-99,,26-10-18,17,2845,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,2988,2988,2988,0,0,0,0,0,0,0,0,1,0,0yrs 1mon,0yrs 1mon,0,0
628699,49940,64137,84.19,3,14078,45,89,07-09-87,Self employed,18-09-18,1,1407,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
602219,26002,40665,66.37,35,16431,48,4370,02-11-79,Self employed,10-08-18,8,1981,1,1,0,0,0,0,300,M-Very High Risk,4,4,3,2431654,2070000,2070000,0,0,0,0,0,0,10900,0,1,0,5yrs 2mon,7yrs 5mon,0,1
552329,40106,62483,68.87,160,15974,86,96,20-10-90,Salaried,18-09-18,16,1450,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,3653,10961,10961,0,0,0,0,0,0,1909,0,1,0,0yrs 4mon,0yrs 4mon,1,0
659168,32486,40987,81.79,136,23403,51,3724,15-06-74,Salaried,11-08-18,8,984,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
744070,72319,125158,59.58,120,23910,120,6932,03-12-92,Salaried,17-08-18,12,845,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
620298,32263,66362,51.24,34,15217,86,1075,24-02-92,Salaried,18-08-18,6,1876,1,1,0,0,0,0,677,F-Low Risk,1,1,0,19710,36085,36085,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0,0
597840,59702,74191,85.06,7,18714,86,5745,13-09-68,Self employed,14-09-18,3,1039,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
650575,36843,64901,58.58,67,18532,45,1509,04-01-82,Salaried,11-08-18,6,1613,1,1,0,0,0,0,655,F-Low Risk,2,1,0,70250,70250,70250,1,0,0,0,0,0,1072,114381,1,0,0yrs 11mon,2yrs 0mon,0,0
659741,49555,87703,58.12,76,17399,86,4488,09-05-95,Salaried,27-08-18,8,3221,1,1,0,0,0,0,648,G-Low Risk,5,5,0,111000,111000,111000,0,0,0,0,0,0,111000,0,3,0,0yrs 5mon,0yrs 11mon,0,0
677844,49765,78196,66.45,8,18309,86,5574,01-01-81,Self employed,08-10-18,3,1618,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
536146,56984,79178,78.36,7,18714,86,5759,18-09-84,Salaried,31-10-18,3,1039,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,62000,62000,62000,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0,1
762530,54865,65893,84.75,136,20490,45,3718,27-08-85,Salaried,22-10-18,8,2801,1,1,0,0,0,0,722,D-Very Low Risk,14,4,0,187740,282925,282925,0,0,0,0,0,0,5988,0,0,0,0yrs 9mon,1yrs 1mon,0,0
649667,66671,92795,73.81,136,22111,48,3773,05-05-71,Self employed,22-08-18,8,935,1,1,0,0,0,0,638,G-Low Risk,36,6,0,68481,258289,258289,0,0,0,0,0,0,8228,0,3,0,1yrs 0mon,2yrs 10mon,0,0
549142,32986,76146,44.6,14,24202,51,820,01-01-69,Self employed,04-10-18,15,2579,1,1,0,0,0,0,836,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,2yrs 4mon,0,0
716282,58015,70505,85.2,105,23495,86,1240,13-05-74,Salaried,14-09-18,6,2235,1,1,0,0,0,0,407,K-High Risk,2,2,1,54229,243900,243900,0,0,0,0,0,0,0,0,1,0,2yrs 1mon,3yrs 11mon,0,0
572231,50305,80024,63.67,9,16120,86,5434,07-08-95,Self employed,30-10-18,3,1471,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
693839,71002,102271,70.4,35,16431,48,4372,01-01-93,Self employed,24-10-18,8,1981,1,1,0,0,0,0,615,H-Medium Risk,9,6,0,342315,407070,407070,0,0,0,0,0,0,256322,0,4,1,0yrs 6mon,0yrs 11mon,0,1
568801,60702,73011,85.54,147,23711,86,2790,01-01-69,Salaried,24-10-18,2,2292,1,1,0,0,0,0,651,F-Low Risk,8,3,0,522938,565109,567371,0,0,0,0,0,0,1129,0,2,0,0yrs 10mon,2yrs 6mon,2,1
725701,55515,72890,78.82,251,22994,45,6885,20-09-92,Self employed,28-09-18,13,2546,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
568833,64884,94962,70.63,120,18643,86,6948,01-01-94,Self employed,17-09-18,12,1494,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,27218,30000,30000,0,0,0,0,0,0,1600,0,1,0,0yrs 5mon,0yrs 5mon,2,0
739078,37777,55772,75.24,74,16633,45,2585,01-01-67,Self employed,08-09-18,4,1493,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,1,118569,224000,224000,0,0,0,0,0,0,7369,0,0,1,2yrs 4mon,2yrs 4mon,0,0
564235,57309,74898,80.43,202,23325,51,782,01-01-68,Self employed,30-08-18,18,2123,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
594841,47202,69817,68.69,146,24321,45,2989,01-01-70,,30-10-18,14,2845,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2109,0,0,0,2yrs 1mon,2yrs 1mon,0,0
659088,58946,67279,89.93,61,16016,86,1320,01-06-78,Salaried,10-09-18,6,1411,1,1,0,0,0,0,702,E-Low Risk,15,4,0,97877,133000,133000,0,0,0,0,0,0,15343,0,1,1,1yrs 2mon,2yrs 0mon,0,1
748856,59002,68696,87.26,146,18473,86,2943,22-10-65,Self employed,06-10-18,17,2421,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
641607,95938,163533,60.16,65,18072,67,6808,01-03-90,Salaried,09-10-18,13,1127,1,0,1,1,0,0,678,F-Low Risk,2,2,0,518950,588000,588000,0,0,0,0,0,0,14258,0,1,0,0yrs 6mon,1yrs 1mon,0,1
567435,51505,69695,76.09,147,17551,86,2782,03-07-84,Self employed,11-09-18,2,522,1,1,0,0,0,0,456,K-High Risk,14,7,1,610795,685678,682641,0,0,0,0,0,0,17256,0,6,1,0yrs 8mon,2yrs 0mon,0,0
598873,58602,66754,89.8,79,23620,45,738,01-01-85,Self employed,17-09-18,18,2145,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
752332,45351,67270,69.9,29,15410,49,5906,27-06-91,Self employed,24-08-18,3,1733,1,1,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
600413,72818,120910,62.01,36,16010,120,6673,01-01-90,Self employed,11-08-18,13,2417,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
569675,75281,90605,88.28,103,23812,86,6998,01-01-80,Salaried,30-09-18,7,2925,1,1,0,0,0,0,429,K-High Risk,2,1,1,17694,69000,69000,0,0,0,0,0,0,0,0,0,1,1yrs 9mon,1yrs 11mon,0,1
547138,51630,67051,81.59,36,22500,45,6755,12-11-92,Salaried,04-09-18,13,1122,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
735660,55814,66536,84.95,34,15271,86,1003,01-06-72,Self employed,29-10-18,6,1893,1,1,0,0,0,0,542,J-High Risk,4,3,0,79090,107480,107480,0,0,0,0,0,0,8928,0,2,1,0yrs 6mon,1yrs 1mon,0,0
582176,23102,43982,55.64,146,16920,48,3036,01-01-90,,12-10-18,14,1928,1,1,0,0,0,0,797,B-Very Low Risk,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,3yrs 0mon,0,0
590889,48745,63721,81.69,3,17431,86,559,10-01-93,Salaried,14-08-18,15,639,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
713926,26111,68421,39.58,34,16556,86,1075,19-07-65,Self employed,25-09-18,6,894,1,0,0,0,0,1,300,M-Very High Risk,8,4,1,382446,3394224,3394224,0,0,0,0,0,0,0,0,0,0,2yrs 8mon,5yrs 2mon,0,1
674334,65384,75498,88.14,2,14975,86,1650,16-08-72,Self employed,29-09-18,4,1635,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
595265,30986,47854,67.91,3,22724,51,559,01-01-73,Salaried,28-09-18,15,2358,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
609736,71319,101382,72.0,217,24571,86,7302,20-09-94,Self employed,16-10-18,7,3514,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
607650,57261,72441,80.11,147,17551,86,2786,01-01-71,Salaried,18-10-18,2,1305,1,1,0,0,0,0,630,H-Medium Risk,15,0,0,0,0,0,0,0,0,0,0,0,16518,0,0,0,0yrs 11mon,1yrs 4mon,0,1
657576,47751,69597,70.44,67,18166,86,1446,01-06-94,Self employed,21-10-18,6,3379,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
570415,62649,71497,89.51,248,20675,86,1777,10-08-96,Salaried,28-08-18,4,364,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
656319,62215,90608,69.55,9,24704,86,5412,25-09-89,Self employed,22-10-18,3,3679,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 3mon,0,0
663380,63984,77347,84.16,136,20490,45,3693,02-01-94,,24-10-18,8,2801,1,1,0,0,0,0,300,M-Very High Risk,16,9,1,287759,539819,539819,0,0,0,0,0,0,16939,0,1,2,1yrs 8mon,5yrs 10mon,0,0
736130,55015,65203,86.69,19,22694,45,1877,07-06-81,Salaried,21-10-18,4,2489,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,6039,37579,37579,0,0,0,0,0,0,4817,0,1,0,0yrs 9mon,1yrs 4mon,1,1
647322,52580,70983,76.84,42,15309,45,5224,18-09-89,Self employed,15-10-18,3,1736,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
566994,59949,75745,81.79,79,21556,45,731,10-02-86,Salaried,29-10-18,18,3503,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
606051,51765,63947,84.43,74,16646,86,2582,01-01-82,Salaried,06-08-18,4,2169,1,1,0,0,0,0,757,C-Very Low Risk,2,1,0,28328,78000,78000,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,2yrs 3mon,0,0
685825,63671,169486,38.73,11,23409,48,6024,22-11-98,,07-09-18,3,379,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
580716,51505,64507,82.5,257,23770,86,957,13-05-96,Self employed,06-09-18,6,2979,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
661956,53305,65797,82.08,19,21579,45,1880,15-06-67,Salaried,19-10-18,4,1651,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,41785,50600,50600,0,0,0,0,0,0,2636,0,1,0,0yrs 5mon,0yrs 5mon,0,1
688455,53811,68823,80.78,16,18150,45,2943,05-02-94,Self employed,22-09-18,17,2346,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,25482,54486,54486,0,0,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 3mon,0,0
552463,49885,60453,89.36,70,16760,45,2401,15-03-93,Salaried,18-08-18,4,825,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,19000,28500,28500,0,0,0,0,0,0,1860,0,1,0,1yrs 1mon,2yrs 3mon,0,0
557875,66671,93195,73.49,48,23858,49,6429,14-06-92,Self employed,18-08-18,5,1548,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
631167,28531,87998,34.16,13,24036,48,4701,01-05-65,Salaried,06-08-18,8,3079,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614571,38441,65124,61.43,159,23266,86,7222,09-02-72,Self employed,21-08-18,7,2637,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
743480,49305,59288,85.21,48,21091,45,6388,01-01-88,Self employed,30-08-18,5,2645,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
706489,29031,52793,56.8,153,18302,45,511,04-12-83,Salaried,29-09-18,11,3302,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
589713,48745,70112,74.23,160,24080,51,93,03-06-88,Self employed,19-10-18,16,1541,1,1,1,0,0,0,700,E-Low Risk,10,9,0,2245220,3115036,3115719,0,0,0,0,0,0,56276,0,5,0,2yrs 1mon,6yrs 8mon,1,0
706337,45401,62013,76.66,74,16686,48,2579,01-01-90,Salaried,23-10-18,4,414,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,3,2,0,25277,140000,140000,0,0,0,0,0,0,8880,0,1,0,0yrs 9mon,1yrs 6mon,0,0
601470,52480,79494,69.16,8,17126,45,5624,12-02-97,Self employed,12-10-18,3,1332,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535018,53641,77858,71.93,78,22857,86,2083,01-01-77,Self employed,08-10-18,4,218,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
542853,50805,67540,77.68,136,20490,45,3682,04-12-72,Self employed,03-09-18,8,3289,1,1,0,1,0,0,845,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0,0,0,5531,0,0,0,1yrs 1mon,2yrs 0mon,2,0
748195,62449,79007,80.41,135,14791,86,1802,01-06-90,Salaried,28-10-18,4,2025,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,0,28500,28500,0,0,0,0,0,0,1542,0,0,0,0yrs 9mon,0yrs 10mon,0,0
707861,47851,61526,79.67,136,16428,45,3734,03-03-90,Salaried,30-08-18,8,1207,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
628466,58715,72342,83.02,18,14234,86,2703,08-06-96,Salaried,25-10-18,4,2606,1,1,0,0,0,0,692,E-Low Risk,3,1,0,912,912,912,0,0,0,0,0,0,787,0,1,0,0yrs 10mon,1yrs 11mon,0,0
716257,56261,81896,69.66,9,16120,86,5458,15-04-68,Self employed,15-10-18,3,1471,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
720553,90557,128513,72.3,7,17804,48,5823,16-12-94,Self employed,24-10-18,3,3559,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
663249,56261,77990,74.42,16,14142,45,3021,18-10-73,,18-09-18,14,3366,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
741867,55415,67128,84.96,18,14115,86,2700,15-07-67,Self employed,30-08-18,4,208,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
681910,62449,76521,83.63,18,14115,86,2694,29-10-90,Salaried,22-10-18,4,3239,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
