client_id,DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
38063,0.391022,49.3,17,1,1,0,0,3508.837888,0.00877,0
38064,0.232592,52.1,8,2,2,0,0,18968.858737,1.007155,0
38065,0.479357,47.3,6,1,1,0,0,6027.880765,0.825274,0
38066,0.096984,75.7,6,0,0,0,0,2110.868829,0.135993,0
38067,79.028623,62.6,8,0,2,1,0,,0.225647,0
38068,2738.40702,50.2,6,2,1,0,0,,0.009019,0
38069,0.119828,28,2,0,2,0,0,2291.631135,0.635205,0
38070,0.462853,62.1,21,3,1,0,0,11667.183165,0.175175,0
38071,0.291186,60.3,7,1,1,0,0,4747.017005,0.005205,0
38072,0.0126,54.5,5,0,3,0,0,2826.51061,0.075623,0
38073,0.38892,66.2,17,2,1,1,0,9339.206944,0.20814,0
38074,22.155589,80.5,2,0,0,0,0,,0.00678,0
38075,5.003357,76.6,14,0,0,0,0,,0.00144,0
38076,0.386463,57.4,11,1,0,0,0,7067.86483,0,0
38077,0.323976,54.4,8,2,2,0,0,17835.8408,0.297163,0
38078,3.018091,97.9,2,0,,0,0,,0.007011,0
38079,1472.647354,37.1,7,1,2,0,0,,0.059291,0
38080,0.089413,43,13,0,2,0,0,30100.158852,0.240068,0
38081,0.461356,36.1,6,0,3,0,0,6199.564882,0.729632,0
38082,0.184527,69.6,9,1,0,0,0,16737.961879,0.140135,0
38083,0.376227,47.1,15,2,1,1,0,11002.054524,0.00341,0
38084,0.137005,49.3,7,0,1,0,0,6723.167319,0.031327,0
38085,0.347727,40.1,5,1,1,0,0,4519.827733,0.022988,0
38086,0.381287,49.1,5,0,0,1,0,2814.744257,0.499998,0
38087,0.424235,33.1,4,2,2,0,0,10173.645577,0,0
38088,46.452878,46.4,9,0,0,0,0,,0.031976,0
38089,34.312274,83.6,3,0,0,0,0,,0,0
38090,0.686515,49.3,5,2,2,1,0,5029.783091,1.095729,0
38091,0.77599,56.2,9,6,1,0,0,13071.542522,0.683366,0
38092,0.019858,31.3,7,0,1,1,0,2376.793919,0.079248,0
38093,0.210352,61.1,7,0,1,0,0,6733.452802,0.148063,0
38094,448.043081,57.3,9,0,0,0,0,,0.142739,0
38095,0.2511,51.2,7,1,0,0,0,7666.599254,0.00449,0
38096,0.006446,26.1,1,0,0,0,0,2810.63628,0.613784,0
38097,22.135959,48.3,4,0,0,0,1,,0.026587,0
38098,0.010439,47.1,4,0,0,0,0,2618.695193,0.336334,0
38099,0.171982,62.5,11,2,0,0,0,8489.604126,0.106826,0
38100,0.003482,35.2,7,0,0,0,0,5216.288115,0.020187,0
38101,2911.278163,32.2,11,1,0,0,0,,0.069421,0
38102,0.238468,58.1,14,2,0,4,0,11977.992512,0.019466,0
38103,1158.864693,64.2,11,1,0,0,0,,0.028231,0
38104,0.407973,45.4,12,2,1,0,0,7808.254017,0.547665,1
38105,0.35599,58.6,11,1,3,0,0,7130.407946,0.234899,0
38106,0.171685,65.5,8,2,0,0,0,19407.464802,0.34344,0
38107,0.007142,47.4,5,0,0,0,0,5543.168829,0.045798,0
38108,0.485087,65.5,6,2,3,0,0,5477.569614,0.073888,0
38109,0.336936,50.5,12,1,0,0,0,10519.518766,0.292852,0
38110,0.002955,51.2,4,0,1,0,0,3085.687662,0.007959,0
38111,3746.464503,36.1,16,1,0,0,0,,0.000479,0
38112,2233.769521,36.3,5,2,,0,0,,0.022934,0
38113,0.80698,53.3,15,2,1,1,1,2671.862154,0.301792,0
38114,0.608152,32.1,6,2,0,0,0,4610.017703,0.00702,0
38115,1070.087044,28.1,4,0,0,0,0,0,0.866713,0
38116,0.163429,25.2,7,0,0,1,0,4157.313302,0.711603,0
38117,0.191773,33.2,8,0,0,1,0,2664.715617,0.028864,0
38118,3903.204812,49,7,3,0,0,0,,0.771572,0
38119,0.275095,50.3,7,2,0,0,0,12863.660324,0.153353,0
38120,1091.004704,60.6,5,1,0,1,0,,0.046008,0
38121,0.447685,50.5,19,1,1,0,0,8743.10721,0.102122,0
38122,357.121806,74.1,2,1,0,0,0,,0.155642,0
38123,3364.546616,73.3,8,2,0,0,0,,0,0
38124,0,58.5,7,0,0,0,0,3518.055888,0.000412,0
38125,0.382853,47.3,5,1,0,0,0,4329.297817,0.068405,0
38126,0.529608,34.1,9,1,0,0,0,5527.931312,0.719528,0
38127,0.479163,49.3,8,1,0,0,0,8695.37321,0.514014,0
38128,0.293058,59.4,6,1,0,0,0,6250.489983,0.018083,0
38129,0.317575,55.3,16,1,2,0,0,13710.8027,0.197632,0
38130,1.188707,55.5,3,1,0,1,0,1813.93892,1.463664,1
38131,0.012842,48.1,3,0,0,0,0,5047.60402,0.11194,0
38132,0.608886,44.1,10,1,0,1,1,5008.902772,0.78451,1
38133,1.491425,60.5,7,2,1,0,0,1611.197964,0.560975,0
38134,0.329459,58.2,10,2,0,2,0,5936.567931,0,0
38135,0.518286,48.2,13,0,0,3,0,2502.259307,0.976967,1
38136,0.349285,77.8,4,1,1,0,0,7103.970205,0.475939,0
38137,0.283975,31.3,10,0,2,0,0,5805.386768,0.824169,0
38138,12.094556,22,1,0,,1,0,,1.3932,1
38139,0.005678,59.1,3,0,2,0,0,11209.227218,0.0355,0
38140,0.060259,57,4,0,0,0,0,3478.449834,0,0
38141,0.654839,38.2,14,1,2,0,0,7889.733015,0.432715,0
38142,0.055857,29,2,0,0,0,0,2108.913514,0.542664,0
38143,0,32.2,3,0,0,0,0,4344.246569,0,0
38144,0.388149,45.1,4,1,2,0,0,4311.691519,0.118888,0
38145,0.000288,76.7,3,0,0,0,0,3501.395032,0.001938,0
38146,0.207573,41.3,6,0,1,0,0,4475.479832,0.374915,0
38147,0.138925,54.1,4,0,2,0,1,7562.31623,1.001488,0
38148,0.274081,64.2,4,1,0,0,0,3579.908904,0.022712,0
38149,0.205619,34.2,7,0,0,0,0,1514.292837,0.046237,0
38150,0.673633,54,9,2,0,0,0,5321.839113,0.395242,0
38151,0.530712,47.2,6,1,3,1,0,3328.577726,0.908882,0
38152,0.151057,47.2,13,1,0,0,0,15345.692804,0.013923,0
38153,0.725581,58.5,7,0,0,0,0,1203.803939,0,0
38154,0.578952,56.3,11,2,1,0,0,5041.622593,0.4617,0
38155,9001.068737,64.1,11,3,2,2,0,,0.074281,0
38156,0.164881,47.2,15,1,1,0,0,7500.166119,0.060134,0
38157,5227.846324,55.1,8,2,,1,0,,0.635238,0
38158,0.074225,79.6,14,1,0,0,0,5197.195181,0.028637,0
38159,0.460914,50,10,1,1,1,0,5389.769653,0.579807,0
38160,0.16249,63.1,13,1,0,0,0,10135.596136,0.008039,0
38161,0.403059,49.2,12,2,1,0,0,5427.385753,0.978962,0
38162,0.180316,63.1,10,0,0,0,0,12508.72933,0.002817,0
38163,0.088547,58.4,19,0,2,0,0,5247.958568,0.038117,0
38164,0.023514,43.1,2,0,2,0,0,5003.056588,0.159699,0
38165,0.237211,78,5,1,0,0,0,6047.071185,0.072001,0
38166,890.796004,51.4,2,1,0,0,0,,0.08815,0
38167,22.088755,66.6,2,0,0,1,0,,0.251359,0
38168,0.234463,48.5,8,2,0,0,0,3732.046871,0.207172,0
38169,0,31.1,4,0,0,0,0,5600.028324,0,0
38170,385.739253,25.1,2,0,0,1,0,,1.486273,0
38171,0.5201,79.2,11,1,0,0,0,2445.642896,0.000155,0
38172,0.318668,57,14,3,0,0,0,8617.934506,0.018682,0
38173,0.538944,61.4,11,1,1,0,0,8019.140403,0.699945,0
38174,0.002772,25.1,1,0,0,0,0,4012.376422,0.15453,0
38175,0.007161,59.1,3,0,0,0,0,5084.054713,0.023975,0
38176,0.207741,46.2,8,0,0,0,0,5928.307793,0.279746,0
38177,58.088628,30.2,2,0,0,0,1,,1.334756,1
38178,0.055066,38.1,1,0,2,0,0,5548.38082,1.004065,0
38179,0.164287,67.4,4,0,0,0,0,4031.091041,0.00467,0
38180,0.715269,63.4,9,3,0,0,0,6025.586076,0.022766,0
38181,0.065709,30.1,10,0,0,0,0,5529.934329,0.069582,0
38182,0.59932,39.1,5,2,0,0,0,3477.216172,0.093823,0
38183,1.071116,76.6,6,1,1,0,0,1711.310074,0.01653,0
38184,0.135956,31.1,7,0,0,0,0,3161.823266,0.412157,0
38185,1860.453176,62.3,11,1,0,1,0,,0.409452,0
38186,0.381518,41,7,1,3,0,0,5423.644147,0.079132,0
38187,0.272316,77.6,9,0,0,0,0,1905.124556,0,0
38188,0.185231,54.3,5,1,3,1,1,16839.910233,1.009523,0
38189,0.282986,53,8,1,2,1,0,8006.302656,0.438422,0
38190,968.516794,45.4,4,0,0,0,0,,0.490603,0
38191,38.37357,70.3,4,0,,0,0,,0.02823,0
38192,0.990794,59.5,25,9,0,2,1,28130.772353,0.884913,1
38193,1597.218416,66.6,4,0,0,2,0,,1.009044,0
38194,0.129045,55.5,5,1,4,0,0,5234.237599,0.088291,0
38195,0,22.2,0,0,,98,98,,1.008328,0
38196,0.304396,34.2,4,1,4,0,0,3884.657942,0.354111,0
38197,186.317201,64.1,6,0,,0,0,,0.316764,0
38198,56.008837,79.6,4,0,1,0,0,0,0.050656,0
38199,3278.55676,66.5,15,1,0,0,0,,0.046915,0
38200,0.154639,60.1,16,1,0,0,0,8135.760737,0.231173,0
38201,0.089241,45.3,4,1,0,0,0,8102.462687,0.014405,0
38202,0.551059,65.4,9,2,0,0,0,5180.9715,0,0
38203,0.40865,65.3,5,2,0,0,0,7819.819494,0.044261,0
38204,0.722834,37.2,6,2,2,0,0,5527.869517,0.005726,0
38205,1183.238586,61.4,9,2,2,0,0,0,0.004006,0
38206,0.09658,69.7,11,0,0,0,0,3337.364321,0.07468,0
38207,0.283239,53.2,7,1,3,0,0,14029.018435,0.32645,0
38208,0.466373,52,14,1,1,0,0,5335.96536,0.477865,0
38209,0.593419,29.2,1,0,0,0,0,502.465993,1.007485,0
38210,414.003628,93.8,1,1,0,0,0,,1.005554,0
38211,0.904819,40.2,6,0,3,0,0,300.584625,0,0
38212,0.344735,70.2,10,1,0,0,0,2503.853759,0.20979,0
38213,0,69.2,5,0,0,0,0,,0,0
38214,0.718492,59.4,14,1,1,0,0,4001.91748,0.050222,0
38215,0.199966,63.3,7,0,0,1,1,3971.418583,1.487356,1
38216,0.695265,71.4,9,2,1,0,0,2469.035473,0,0
38217,0.31891,35,4,1,2,0,0,3813.284866,0.89396,0
38218,0.068995,29.1,5,0,0,0,0,4626.477799,0.123716,0
38219,0.381424,41.1,4,1,0,0,0,5032.427034,0.820176,0
38220,2115.163025,33,5,1,2,3,0,,0.923112,0
38221,992.685853,49.4,1,1,4,0,0,,1.000621,0
38222,0,77.6,4,0,0,0,0,2885.546155,0,0
38223,0.268919,35.1,8,0,0,6,0,2808.658912,0.979926,1
38224,0,66.6,0,0,1,0,0,,1.00039,0
38225,0.418674,61.5,10,0,0,0,0,2692.280732,0.288404,0
38226,0.463462,70.1,8,1,0,0,0,5197.121775,1.006571,0
38227,0.000288,31.1,1,0,0,1,0,7058.713438,0.025338,0
38228,0.357861,42.1,14,2,2,0,0,6007.293509,0.505569,0
38229,1485.902537,45.2,5,1,0,0,0,,0.149119,0
38230,0.081434,51.3,1,0,1,0,0,3291.138532,1.009657,0
38231,1676.560133,55.3,8,1,0,0,0,,0,0
38232,0.266036,53.1,13,2,0,0,0,7054.274736,0.700757,0
38233,0.374812,51.5,8,2,0,0,0,5102.157746,0.65441,0
38234,0,26.2,1,0,0,0,0,864.611454,1.001369,1
38235,0,52.4,4,0,2,0,0,3603.436725,1.003549,0
38236,0.508367,67.4,23,5,1,0,0,14819.209708,0.171867,0
38237,0.299593,60.1,3,0,0,0,0,3417.987073,0.965036,0
38238,82.794768,28.2,3,0,0,2,2,,0,0
38239,3214.723391,56,12,3,0,0,0,,0.323227,0
38240,0.129741,29.2,4,0,1,1,0,4808.285994,0.799026,0
38241,0.425326,53.2,10,1,1,1,0,8368.717531,0.71596,1
38242,0.196903,37,8,1,0,2,0,5696.152009,0.194355,0
38243,0.139207,70.2,7,2,0,0,0,12937.183881,0.045242,0
38244,0.201018,54.5,5,1,2,0,0,16265.935203,0.689863,0
38245,0.005997,64.1,2,0,1,0,0,12028.473865,0.096185,0
38246,0.225847,42.1,7,0,2,2,3,4381.726795,0.975259,1
38247,0.530981,51.1,15,4,2,0,0,12019.272942,0.214265,0
38248,75.521634,81.4,3,0,0,0,0,,0.105716,0
38249,0.104177,29.2,5,0,2,2,0,2625.941382,1.007238,1
38250,0.252172,58.2,7,1,0,0,0,5005.335707,0,0
38251,0.002734,90.7,5,0,0,0,0,2590.884246,0.015856,0
38252,0.415023,52.3,11,1,1,1,0,7065.39702,0.797594,0
38253,0.574712,52.2,18,2,3,0,0,12232.163937,0.321656,1
38254,0.239821,53.2,8,1,1,3,0,6987.756588,0.082796,0
38255,0.293021,30.1,6,0,1,0,0,5045.950864,0.329566,0
38256,0.479777,71.4,12,0,0,0,0,4513.196925,0.100294,0
38257,4271.637803,73.4,22,2,1,0,0,,0.356399,0
38258,0.204994,63.1,7,1,0,0,0,11103.164442,0.036857,0
38259,0.846679,33.2,12,2,0,1,1,3521.3288,0.763688,0
38260,0.585196,45.2,14,1,1,0,0,4855.760919,0.033982,0
38261,0.411996,33.1,7,1,0,0,0,5373.537899,0.319683,0
38262,0.192489,64.2,13,1,0,0,0,7817.991238,0.039725,0
38263,382.355129,72.2,8,0,0,0,0,,0.052313,0
38264,0.174175,49.2,13,0,3,1,0,3714.43237,1.008289,0
38265,0.527777,35.3,4,2,3,1,1,7335.806527,1.006085,1
38266,0.374592,80.2,7,2,1,0,0,3295.377659,0.36372,0
38267,0.447092,34.3,7,1,0,0,0,4110.841863,0.621947,0
38268,0.008567,58.1,3,0,0,0,0,21134.085471,0.707716,0
38269,0.210105,52.3,5,0,1,0,0,4900.789358,0.983704,0
38270,0.255527,42.3,4,0,1,1,0,2009.764783,1.00739,0
38271,0.192369,66.6,7,2,0,0,0,16527.129686,0.218906,0
38272,0.485622,34.3,8,1,2,0,0,2003.803145,1.001773,0
38273,0.021151,68.4,6,0,1,0,0,4207.607643,0.012402,0
38274,1816.268777,63.5,13,2,1,0,0,,0.099759,0
38275,0.226904,41.1,10,0,0,0,0,5026.757318,0.067497,0
38276,100.91019,73.5,4,0,,0,0,,0.120262,0
38277,7366.615946,40.3,7,5,,0,0,,0.093362,0
38278,0.208076,47.4,4,1,3,2,0,7121.316911,0.892875,0
38279,0,84.5,4,0,0,0,0,2149.106927,0,0
38280,0.731445,41,9,1,0,0,0,2684.418176,0.784221,0
38281,0.382513,60.1,10,1,0,0,0,8694.826051,0.405221,0
38282,0.002652,58.5,4,0,2,0,0,7611.947172,0.027966,0
38283,10228.417742,56.5,22,5,0,3,0,,0.898989,0
38284,0.378582,54.2,9,1,0,1,0,3335.220068,0.713697,0
38285,0.45618,52.1,23,1,0,0,0,2761.557361,0.135165,0
38286,0.3092,71.3,14,1,0,0,0,3355.414022,0.003165,0
38287,0,48,1,0,2,0,0,3983.213901,0,0
38288,15.044613,67.5,6,0,0,0,0,,0,0
38289,47.244315,74.5,4,0,,0,0,,0.031747,0
38290,0.087378,40.1,5,0,0,0,0,6042.378979,0.04558,0
38291,4112.622494,48,8,3,0,0,0,,1.008333,0
38292,0.098345,37.2,8,0,0,1,0,4617.892184,0.854393,0
38293,0.001676,62.4,19,0,0,0,0,3601.578923,0.001888,0
38294,0.840915,53.1,14,2,1,0,0,3244.090219,0.172181,0
38295,166.414093,34.2,4,0,0,0,0,,0.946902,1
38296,0.442216,46.2,10,3,3,3,1,15929.703364,1.014803,0
38297,0.911196,35.2,4,1,1,0,0,2321.123844,1.005997,0
38298,0.207643,53.4,8,1,0,2,4,4644.80002,1.223426,1
38299,0,55.3,1,0,0,0,0,,1.001552,0
38300,0.020106,70.6,2,0,0,1,0,2011.511354,0.690425,0
38301,30.242908,76.5,4,0,0,0,0,,0.019701,0
38302,0.175758,61.5,5,0,0,0,0,3923.932615,0.015288,0
38303,0.454291,46.4,10,1,2,1,0,7867.87521,0.424578,0
38304,0.658953,51.4,13,4,0,0,0,17251.692789,0.058669,0
38305,1091.821603,55.4,15,2,2,1,0,1.005034,0.072863,0
38306,0.53642,36.3,8,0,4,1,0,6031.265728,0.284891,0
38307,0.367315,70.5,3,1,0,0,0,2003.887424,0,0
38308,0.599174,55.3,11,2,0,0,0,9045.531298,0.057585,0
38309,0.300128,45,5,1,0,0,0,4324.045327,0.586985,0
38310,0.006842,56.2,27,0,0,0,0,2786.211891,0.005224,0
38311,0.139982,32.1,7,0,0,0,0,4274.150047,0.991978,0
38312,0.404667,40.1,10,2,3,1,0,6641.298196,0.651825,0
38313,0.437462,51.4,17,1,2,0,0,5538.647331,0.361487,0
38314,0.250864,56.5,7,1,0,0,0,9007.377568,0.112592,0
38315,0.191289,56,32,2,2,0,0,15455.504898,0.001568,0
38316,0.465152,53.2,14,2,1,0,0,9509.271791,0.209709,0
38317,1755.210372,39.2,10,1,2,0,0,,0.534193,0
38318,40.169752,47.2,4,0,0,0,0,,0.07109,0
38319,0.506479,46.2,7,1,2,0,0,7550.337174,0.944512,0
38320,559.784298,61.3,4,0,0,2,0,,0.964631,0
38321,0.2686,63.3,18,1,2,0,0,9123.560853,0.020597,0
38322,26.258195,77,4,0,,0,0,,0.029111,0
38323,0.446725,68.2,9,2,1,1,0,7061.863229,0.294623,0
38324,0.086949,65.1,9,1,0,0,0,10572.162347,0.017575,0
38325,0.111373,71,5,1,1,0,0,27307.557335,0.126173,0
38326,0.005011,74.1,5,0,0,0,0,5014.576894,0.021921,0
38327,0.006838,75.7,4,0,0,0,0,7530.362445,0.032897,0
38328,0.717411,45.4,10,3,0,0,0,5135.652334,0.060248,0
38329,0.762792,41.2,17,2,1,0,0,5748.802453,0.503991,0
38330,0.404263,61.1,9,2,0,0,0,8760.615455,0.067011,0
38331,0.718695,37.3,9,1,3,0,0,7035.633804,0.35376,0
38332,0.55192,31,11,2,2,0,0,4613.96262,0.976281,0
38333,59.538641,71.7,5,0,0,0,0,,0.044664,0
38334,0.931956,48.2,6,2,0,1,0,3588.041492,0.294887,0
38335,1.680892,58.5,11,2,1,1,0,3844.896027,0.508218,0
38336,0.118478,57.1,3,1,1,0,0,3003.762544,0.063975,0
38337,0.073855,60.1,6,0,0,0,0,3910.484333,0.010817,0
38338,0.018479,55.2,5,0,0,0,0,2414.313514,0.032257,0
38339,0.154004,58.2,15,1,1,1,0,25198.897256,0.540543,0
38340,0.206947,59.5,9,1,1,1,0,8486.627446,0.0558,0
38341,0.0607,48,1,0,0,0,0,2616.822749,0.428358,1
38342,0.757818,59.3,10,1,0,0,0,2049.907509,0.440655,0
38343,0.620384,37.3,7,1,1,0,0,4016.705778,0.704039,0
38344,0.150229,58.1,5,1,0,0,0,4475.592128,0.003055,0
38345,0.154354,66.1,7,2,1,0,0,15531.45589,0.038144,0
38346,0.147077,46.4,5,1,0,0,0,11134.48869,1.007858,0
38347,4065.202708,45.4,4,3,1,1,0,,0,0
38348,0.000413,32.2,1,0,1,0,0,2436.756684,0.255805,0
38349,0.243378,44.1,10,2,0,0,0,13104.491457,0.011048,0
38350,0.080117,49.2,5,0,1,2,0,6933.01649,0.941204,0
38351,0.625855,56.5,19,2,1,0,0,4197.349202,0.126151,0
38352,0.159235,42.1,7,1,1,0,0,12608.034208,0.046415,0
38353,0.484395,65.5,8,1,2,0,0,10003.553043,0.735801,0
38354,0.229546,45.2,7,2,1,0,0,5183.845644,0,0
38355,0.164235,64.6,12,1,1,0,0,14449.283572,0.080954,0
38356,0.004883,73.7,9,0,0,0,0,6416.533026,0.016313,0
38357,0.551333,39.3,9,2,3,0,0,3357.42994,0.00723,0
38358,58.09918,55.3,2,0,1,0,0,,0,0
38359,0.054264,52.4,2,0,0,0,0,2403.634614,0.322968,0
38360,0.138541,57.1,20,1,1,0,0,13687.562119,0.014596,0
38361,0.512617,45.2,10,1,1,0,1,5018.572373,0.67137,1
38362,0.423936,41,22,1,4,0,0,4836.758239,0.15467,0
38363,0.004592,62.3,7,0,0,0,0,5700.444181,0.017242,0
38364,0.365306,48.3,5,1,1,0,0,3013.660559,0.642608,0
38365,0.000334,57.1,3,0,3,0,0,3028.149193,0.002408,0
38366,58.504564,58.2,4,0,0,0,0,,0.042217,0
38367,214.764859,80.8,7,0,0,0,0,,0.007146,0
38368,0.071927,38.2,4,0,1,0,0,7460.510437,0.014049,0
38369,0.486255,51.3,8,1,0,0,0,2503.657495,0.724752,0
38370,0.200935,37.1,12,0,1,0,0,7482.812519,0.988063,0
38371,0.266303,41.1,8,3,3,0,0,11012.086353,0.088444,0
38372,0.154696,52,3,0,1,3,0,7443.16848,1.00729,1
38373,0.321409,36.1,11,2,0,0,0,7664.841112,0.049324,0
38374,0.270638,64,8,1,1,0,0,8349.630041,0.009512,0
38375,0.779729,60.3,13,1,0,0,0,4202.634022,0.179822,0
38376,3645.641613,67,25,2,0,0,0,,0.000832,0
38377,4700.001221,61,8,1,0,0,0,,0.015547,0
38378,7324.118855,64.2,14,4,0,0,0,,0.239633,0
38379,0.248727,55.2,8,1,2,0,0,15319.718017,0.067344,0
38380,0.093951,64.3,9,2,0,0,0,75395.413195,0.00395,0
38381,0.129474,40.3,11,0,0,0,0,7529.092996,0.297737,0
38382,0.356675,57.4,4,1,0,0,0,4227.361664,0.060564,0
38383,0.100704,32.2,8,0,0,0,0,6585.545388,0.136692,0
38384,376.967188,22,0,0,0,0,0,,1.002025,0
38385,0.751262,43.2,8,2,0,5,0,9547.994651,0.57708,0
38386,0.459503,50.2,16,1,0,0,0,4500.414355,0.053018,0
38387,0.216712,52.5,4,0,0,0,0,2846.92161,0.434541,0
38388,0.568774,53.4,7,1,3,0,0,6050.550952,0.459471,1
38389,0.01623,59.1,9,0,0,0,0,9948.652994,0.001833,0
38390,0.600034,43.2,7,1,2,0,0,2055.665446,0.020427,0
38391,5828.467548,57.4,9,4,0,0,0,,0.234671,0
38392,0.41095,45.2,10,2,2,0,0,3068.30392,0.029644,0
38393,709.168765,62.2,2,0,0,0,0,,0.050576,0
38394,0.114679,47.3,22,0,1,0,0,5345.851506,0.042829,0
38395,0.106452,63.3,13,1,0,0,0,10969.923088,0.002627,0
38396,0.0065,26,4,0,0,0,0,2007.803856,0.939397,0
38397,13.054796,41.2,3,0,3,0,1,,0.051506,0
38398,0.120107,26.1,2,0,0,0,0,1413.968794,0.714573,0
38399,0.121486,52.2,10,1,1,0,0,10088.292177,0.009309,0
38400,0.414881,56.3,10,3,3,0,0,12282.482184,0.42234,0
38401,0.004778,70.5,3,0,0,0,0,4034.218188,0.008882,0
38402,0.575904,34.1,9,2,2,0,0,7108.235973,0.722656,0
38403,2205.242386,47.4,8,1,0,0,0,,0.074079,0
38404,0.393951,63.3,6,1,1,1,0,10924.326745,0.820825,1
38405,0.006094,51.5,0,0,0,0,0,6616.891235,1.008859,0
38406,70.095553,68.3,2,0,0,0,0,,0,0
38407,0.099556,54.1,8,1,0,0,0,8036.216096,0.021129,0
38408,0.764875,57.5,1,1,0,0,0,3828.760479,1.0087,0
38409,5.009367,89.3,4,0,0,1,0,0,0.002148,0
38410,0.206866,70.1,8,0,1,0,0,2997.130665,0.065816,0
38411,1.248543,74.2,15,1,0,0,0,1210.631014,0.01856,0
38412,0.104379,85.5,10,1,0,0,0,10218.619906,0.046874,0
38413,0.744658,47.4,11,1,3,0,0,7300.58976,0.717489,1
38414,0.474989,42.4,13,2,0,0,0,3613.947523,0.243175,0
38415,0.270504,61.1,6,1,0,0,0,3007.943649,0.032272,0
38416,0.290088,62.4,8,1,2,0,0,6129.497517,0.150595,0
38417,3037.828144,40.1,5,1,0,0,0,,0.168616,0
38418,0.086169,74.3,8,0,2,0,0,4492.149144,0.015243,0
38419,0.257278,63.2,10,2,1,0,0,14102.89891,0.05249,0
38420,606.877931,88.7,6,1,0,0,0,,0.012688,0
38421,0.429769,69.2,17,0,0,1,0,1538.625712,0.548591,0
38422,0.028583,42.4,5,0,2,1,0,5094.215404,0,0
38423,0.4293,38.2,7,2,3,1,0,4854.671272,0.199839,0
38424,3850.057947,50.3,5,2,0,0,0,,0.000821,0
38425,0.282378,64.1,7,1,0,0,0,2946.674508,0.480402,0
38426,0.46154,51.1,9,1,0,1,0,5649.27191,1.01222,0
38427,0.22135,47,8,3,3,0,0,16937.671832,0.047775,0
38428,0.129984,46.1,9,1,4,0,0,5205.562374,0.590787,0
38429,0.407338,75.3,8,1,0,0,0,4982.22625,0.239849,0
38430,0,46.2,3,0,0,0,0,2519.070153,0,0
38431,1.090679,46.3,11,1,0,0,0,5503.047744,0.050697,0
38432,0.333893,66.3,13,1,0,1,0,6445.239498,0.27115,0
38433,0.646586,56.2,19,3,1,1,0,7017.871615,0.186769,0
38434,0.453108,68.1,6,1,0,0,0,3888.049419,0.513191,0
38435,0.00302,90.4,5,0,0,0,0,5048.6704,0.03897,0
38436,1202.983352,59,11,2,,0,0,,0.006287,0
38437,1.788272,31.1,10,1,2,0,0,1827.116935,0.742493,0
38438,0.192854,61.6,5,1,0,0,0,10603.775411,0,0
38439,0.307868,61.6,8,1,0,0,0,9044.893048,0.455965,0
38440,0.281777,48.1,5,1,0,0,0,8780.775114,0.301743,0
38441,0.651126,69.1,10,2,0,0,0,2651.455712,0.071182,0
38442,0.838873,63.1,4,2,0,0,0,3220.705095,0.037338,0
38443,0.282913,35.1,12,2,2,0,0,10322.440828,0.007412,0
38444,0,70.6,5,0,0,0,0,,1.008182,0
38445,0.181142,40.3,5,0,1,0,0,6209.013839,0.414861,0
38446,0.251698,60.2,3,1,0,0,0,5754.7234,0.01252,0
38447,729.947359,54.4,9,2,,0,0,,0.074764,0
38448,0.496883,52.2,4,1,0,0,0,5238.852094,0.118223,0
38449,0.460429,71.3,9,0,0,0,0,2922.72966,0.03211,0
38450,0.001582,73.4,15,0,0,0,0,18646.991068,0.015067,0
38451,0.004314,65.1,3,1,0,0,0,1395.658178,0,0
38452,0.043942,40.2,2,0,0,0,0,9223.036005,0.038826,0
38453,0.317892,61.3,7,1,2,0,0,6261.101171,0.001713,0
38454,0.566768,63.3,10,0,0,1,0,3930.011644,0.939905,0
38455,4411.63703,58.4,15,1,0,0,0,0,0.321149,0
38456,4811.501639,67.4,15,3,0,0,0,,0,0
38457,0.359743,52.3,2,1,0,0,0,8524.163992,0.697784,0
38458,504.390195,25,7,0,,0,0,,0.020845,1
38459,0.36592,39.3,6,2,0,0,0,6535.951174,0,0
38460,0.330921,42.1,9,2,2,0,0,12596.562716,0.124438,0
38461,0.015007,49.4,7,0,0,0,0,1003.837319,0.101384,0
38462,0.342674,31.1,5,1,2,1,0,5028.103913,0.944434,0
38463,0,40.3,2,0,0,0,0,48679.15133,1.006929,0
38464,0.22004,62.3,10,2,0,0,0,6196.526599,0.086444,0
38465,0.243924,72.4,15,2,0,0,0,4875.579901,0.069349,0
38466,18.09167,83.5,3,0,0,0,0,,0.01124,0
38467,0.682274,57,14,2,2,1,0,5911.148034,0.258565,0
38468,493.492559,62.4,3,0,0,1,0,,0.886858,0
38469,0.098613,73.5,3,0,1,0,0,3685.972016,0.466705,0
38470,0.449364,55.2,9,2,1,0,0,4181.279662,0.369715,0
38471,0.114545,38.3,3,0,0,0,0,5292.456486,0.360674,0
38472,0.089895,41.3,5,0,2,0,0,29182.785973,0.186293,0
38473,0.164905,69,9,0,0,0,0,3372.015817,0.042161,0
38474,0.306412,67.3,7,1,0,0,0,5206.887151,0.003483,0
38475,2851.78761,42,6,2,0,0,0,,0.023761,0
38476,0.042175,31.2,3,0,0,0,0,4564.598008,0.120407,0
38477,0.33078,39.2,31,1,0,0,0,10435.831115,0.37449,0
